order_id,user_id,total_amount,order_date
18614,18667,17963.6,2049-05-05 13:12:47.598919
18615,8598,7415.67,2048-02-07 01:47:14.446928
18616,7144,9574.68,2045-03-21 03:27:11.657965
18617,12212,20405.53,2045-06-14 15:17:48.259594
18618,2950,14881.37,2049-02-19 19:53:37.544188
18619,3419,4023.92,2046-02-11 20:10:49.761320
18620,8630,8292.82,2045-11-21 16:12:24.445521
18621,613,9751.36,2045-02-23 18:06:58.397842
18622,7193,9109.77,2049-04-16 03:30:14.938148
18623,6565,19723.93,2046-01-23 04:33:50.465436
18624,15570,8384.94,2049-06-04 01:38:01.880068
18625,19894,20221.61,2045-10-23 20:51:23.219161
18626,6782,15701.63,2047-03-24 14:50:37.969533
18627,15309,8020.87,2046-07-22 14:43:05.400585
18628,8269,18517.21,2045-07-28 11:48:31.577303
18629,186,8074.24,2048-03-24 12:46:46.974103
18630,7831,13224.85,2047-04-14 09:52:35.194870
18631,5261,4754.2,2046-08-22 15:50:23.686491
18632,17109,6222.47,2047-05-13 19:46:56.770180
18633,14137,2854.14,2049-09-04 20:45:26.759885
18634,4229,19192.12,2047-10-20 02:30:59.763278
18635,16460,20331.95,2049-07-19 22:16:40.372756
18636,16206,12082.87,2048-07-04 08:43:23.060860
18637,10284,17022.0,2049-08-03 19:01:40.965211
18638,18706,3515.74,2045-08-29 00:53:31.097582
18639,10897,14761.04,2045-06-02 21:19:28.461727
18640,19117,9113.45,2045-05-16 10:39:24.562302
18641,6951,2525.52,2045-11-11 12:02:00.539573
18642,11622,12867.49,2047-08-09 17:01:50.495264
18643,5243,20029.73,2045-12-22 11:57:51.062475
18644,7152,5939.93,2049-04-16 03:43:38.641603
18645,17688,20177.09,2045-08-02 03:14:24.148728
18646,18860,17841.44,2045-08-08 18:09:15.834289
18647,5501,12140.55,2047-04-07 16:58:14.156762
18648,15776,5801.9,2046-10-06 14:09:52.725301
18649,8224,24752.98,2048-10-20 09:10:27.107329
18650,5102,9434.95,2047-05-29 14:00:56.711791
18651,168,5947.69,2049-05-10 03:46:13.105497
18652,2748,8440.17,2047-12-05 06:12:27.989292
18653,5127,22506.87,2048-05-06 04:08:07.296183
18654,1490,7854.08,2046-11-14 23:22:58.474453
18655,15627,20832.16,2047-12-28 15:09:03.297302
18656,19420,11106.29,2046-02-19 00:09:10.238490
18657,3055,22982.21,2048-05-04 21:01:24.597500
18658,15604,2043.67,2047-07-30 14:57:41.773345
18659,19970,21260.0,2048-10-20 08:03:32.878176
18660,9316,13601.28,2049-09-21 00:01:10.307456
18661,3431,21228.16,2046-01-05 17:55:28.502736
18662,5824,22849.27,2045-08-05 01:59:10.546395
18663,11363,22666.73,2046-08-06 00:31:26.497812
18664,7271,15790.97,2045-06-30 13:16:23.082783
18665,5824,24620.24,2047-05-11 18:23:23.667137
18666,16736,8612.27,2046-02-24 12:57:03.915731
18667,13191,4867.05,2046-09-16 01:58:03.577995
18668,4392,21835.28,2045-09-21 13:53:54.889145
18669,12979,23477.02,2046-01-14 17:32:59.149629
18670,18697,20968.98,2047-09-05 08:11:19.660799
18671,1147,7853.37,2046-09-29 20:58:05.775779
18672,6405,24174.42,2049-01-10 11:29:38.559461
18673,14893,6279.95,2047-10-12 22:22:37.518583
18674,5519,9444.17,2047-12-07 20:57:45.447697
18675,13807,24415.77,2046-07-19 02:29:04.289097
18676,4365,10671.94,2048-07-29 22:37:37.883582
18677,7061,4813.51,2047-04-14 15:39:09.226148
18678,2111,14738.15,2048-04-15 20:48:50.985101
18679,11718,18336.13,2044-12-27 12:17:00.235620
18680,11503,17972.71,2049-06-25 01:15:32.775106
18681,4896,9766.03,2048-11-20 09:20:43.497039
18682,12333,3959.91,2048-10-09 00:46:56.170436
18683,950,19373.96,2048-03-02 20:02:45.074101
18684,7689,4539.89,2045-06-24 18:15:27.439175
18685,14416,2771.76,2045-03-01 14:18:37.703085
18686,1275,13948.91,2045-09-24 02:14:08.272456
18687,14313,5034.03,2044-11-03 03:58:30.574872
18688,9975,7427.59,2048-05-23 15:58:59.735296
18689,8466,23376.62,2048-06-28 07:05:36.823116
18690,15987,3402.08,2049-08-23 00:13:38.795837
18691,13517,8742.56,2045-12-02 18:46:17.643060
18692,16728,9339.23,2045-05-28 05:33:45.069221
18693,16391,10257.44,2045-03-01 23:06:37.250325
18694,9954,6296.34,2049-06-18 12:49:57.629551
18695,4599,13901.28,2047-03-06 14:46:16.590062
18696,2408,11833.52,2046-11-25 17:02:43.849299
18697,766,9556.15,2046-10-19 07:51:15.944300
18698,13679,16001.01,2048-03-02 21:50:09.380942
18699,2855,8605.44,2047-04-22 17:56:23.264100
18700,17837,23942.47,2047-10-24 16:49:22.349493
18701,10969,12942.61,2049-08-07 17:59:10.767351
18702,16717,5828.5,2047-06-01 00:10:40.275645
18703,16584,6828.53,2049-10-03 17:14:52.586166
18704,10381,20400.8,2046-06-16 10:42:56.414252
18705,3372,20880.59,2047-03-29 19:47:09.773552
18706,14223,15257.58,2046-01-30 08:47:17.613071
18707,12585,13098.08,2048-05-16 14:05:11.469570
18708,18369,12904.44,2046-11-30 13:12:36.749242
18709,14599,22651.71,2048-02-11 00:16:14.033442
18710,13305,14479.42,2047-01-31 20:38:50.881288
18711,7452,6470.11,2048-07-06 12:10:04.423992
18712,8172,10044.91,2046-12-09 10:57:50.608348
18713,8064,10629.1,2046-10-06 12:11:06.588424
18714,11625,4316.57,2046-02-03 14:30:20.713791
18715,2865,22778.18,2045-12-10 15:49:06.074835
18716,7561,6301.91,2046-04-28 13:20:08.486081
18717,14139,23379.12,2047-03-16 03:21:22.212670
18718,12998,19818.16,2047-07-08 20:39:33.307013
18719,15696,23568.95,2049-04-03 18:12:36.123604
18720,8743,17905.97,2047-01-08 20:51:32.160542
18721,15447,10431.95,2047-06-20 18:14:07.583124
18722,16144,2369.63,2048-11-24 17:23:59.591961
18723,16788,24737.32,2046-05-18 07:27:05.493097
18724,18941,6692.64,2047-06-08 14:42:49.235056
18725,13679,16736.09,2049-01-11 10:25:33.099603
18726,10471,22521.29,2048-05-24 14:59:30.370091
18727,12334,18625.32,2047-07-12 12:22:36.363249
18728,167,9010.16,2048-11-29 01:29:31.319875
18729,4654,14313.55,2048-01-28 22:22:53.620448
18730,11757,17036.15,2046-08-21 23:29:54.007217
18731,711,23939.48,2044-11-05 02:53:10.915267
18732,14955,17185.0,2047-06-29 10:02:55.273742
18733,7184,24803.51,2049-07-12 01:09:09.541762
18734,19958,2027.9,2047-04-30 10:51:22.233478
18735,19106,18309.27,2046-02-12 05:25:53.774947
18736,6527,24986.0,2044-11-24 18:11:27.361613
18737,18373,3441.93,2046-01-02 19:54:21.539765
18738,11292,7740.07,2046-04-18 06:43:53.416070
18739,11738,18482.2,2046-04-11 20:26:11.197449
18740,9861,3509.34,2047-03-27 06:30:18.504723
18741,19062,18797.29,2048-09-04 18:36:12.894839
18742,15866,1554.33,2047-10-24 13:55:26.997811
18743,16061,13637.67,2047-07-19 00:55:09.451271
18744,9332,24482.31,2048-01-13 17:02:45.209045
18745,2974,7560.54,2049-03-09 13:25:24.037863
18746,12002,23428.66,2047-07-21 05:37:41.911277
18747,19623,5783.72,2046-11-19 15:46:04.878063
18748,10855,7977.23,2049-08-06 14:03:52.900427
18749,12367,2490.36,2045-11-01 07:48:37.019359
18750,3866,5613.33,2047-06-13 03:41:02.501611
18751,13084,23893.12,2045-01-17 16:16:46.950783
18752,15457,8742.54,2048-06-19 09:16:13.782838
18753,10622,10264.39,2048-11-18 15:40:53.777918
18754,17594,8887.17,2047-02-27 05:06:27.775321
18755,19839,12846.03,2049-08-04 09:18:29.511745
18756,6808,7982.06,2047-09-14 05:32:45.605155
18757,2525,15153.8,2046-10-21 22:17:39.626484
18758,1319,19007.39,2047-04-06 19:22:30.548710
18759,17059,2585.03,2046-01-11 21:40:12.712767
18760,3404,23656.43,2045-12-05 18:02:24.864536
18761,5819,12216.53,2045-01-04 02:00:04.851965
18762,5350,3573.3,2048-02-02 15:44:04.336128
18763,15359,12465.9,2046-01-27 20:49:54.462354
18764,2055,6335.28,2044-12-14 12:02:11.512095
18765,17339,8016.18,2048-02-11 08:12:05.016463
18766,7695,22461.65,2045-10-06 03:05:26.447793
18767,10669,10014.56,2047-06-17 18:14:53.734322
18768,13374,20493.85,2046-04-30 12:56:58.079864
18769,4637,24251.54,2047-10-08 06:19:56.142807
18770,19780,24929.49,2045-06-21 10:57:10.136744
18771,4621,6250.81,2045-12-13 22:39:30.264129
18772,19777,22066.78,2046-03-25 02:43:07.555987
18773,13696,5784.98,2048-01-17 10:34:13.308160
18774,7544,4325.73,2048-03-29 21:12:42.910090
18775,6829,12900.46,2047-12-08 19:38:17.681104
18776,13792,24791.83,2046-06-30 10:43:25.660393
18777,10979,14657.07,2048-08-05 21:47:40.815078
18778,15084,14866.28,2048-12-08 20:35:58.983862
18779,4610,21495.84,2047-07-24 10:35:18.616848
18780,746,13808.85,2047-03-16 14:50:06.776328
18781,5703,11670.41,2048-08-12 22:03:13.404273
18782,15568,18146.37,2047-06-13 11:40:49.276735
18783,10375,4076.85,2047-07-28 16:25:55.230383
18784,769,17798.43,2048-05-07 05:57:59.737047
18785,6382,3159.83,2049-04-23 16:06:49.677702
18786,16049,11349.85,2046-03-14 20:49:15.615067
18787,5825,2904.71,2045-04-02 07:59:12.863565
18788,1418,12348.89,2047-07-31 12:38:11.433334
18789,11567,23368.45,2049-10-26 05:11:00.586954
18790,1963,16528.59,2047-05-27 19:29:24.115816
18791,17572,19591.29,2048-02-19 00:59:46.449995
18792,10208,1543.47,2047-01-12 14:01:36.550660
18793,17434,11665.68,2049-05-01 11:28:19.844562
18794,3575,9786.32,2047-09-18 02:19:55.737527
18795,246,18381.03,2046-08-15 11:28:13.208632
18796,9228,3619.36,2048-05-05 21:55:18.888811
18797,15662,8298.27,2048-03-11 11:50:39.159862
18798,3363,14910.43,2046-01-18 13:23:49.132467
18799,10389,12027.5,2045-03-30 17:31:10.686796
18800,8779,17521.08,2046-09-18 16:37:22.477457
18801,16123,22655.64,2047-09-21 10:09:09.547450
18802,5363,15668.26,2045-04-12 22:40:42.463476
18803,17870,13893.33,2044-11-19 06:37:15.327031
18804,7941,8601.41,2045-05-31 11:05:50.975768
18805,5258,10480.23,2047-03-07 11:00:49.401589
18806,404,19942.99,2046-07-17 10:16:15.044817
18807,3595,15422.48,2047-02-17 09:34:42.986322
18808,15325,20543.07,2046-11-09 01:59:13.468274
18809,14057,23157.97,2046-03-24 17:25:34.614813
18810,922,7993.46,2047-05-06 22:23:43.912845
18811,5067,5072.19,2047-10-13 21:20:39.200066
18812,13135,14251.31,2044-11-22 06:20:24.016089
18813,3804,9615.52,2049-05-04 03:46:11.758360
18814,15357,7349.8,2045-04-14 15:53:21.668779
18815,6475,18497.23,2046-12-31 23:16:35.757711
18816,610,5085.37,2049-02-26 14:16:12.557126
18817,5639,9203.96,2048-11-04 04:24:17.236772
18818,2714,21230.19,2047-06-30 13:12:35.603567
18819,598,11670.02,2048-07-19 06:50:40.619025
18820,4461,10519.44,2046-08-12 14:33:37.219506
18821,5744,18580.71,2048-01-18 08:42:02.900952
18822,19171,3005.09,2047-01-29 09:41:03.638237
18823,1017,9223.84,2047-09-15 08:17:36.884908
18824,8163,16868.13,2047-01-11 08:06:47.139877
18825,2694,14882.83,2045-08-23 14:31:38.487773
18826,6108,12500.61,2045-10-18 00:16:20.552261
18827,11002,2809.21,2046-01-06 08:46:53.951491
18828,15454,24224.75,2045-09-12 14:17:16.437290
18829,9068,11062.22,2047-12-10 13:22:27.886614
18830,13279,18897.1,2045-03-31 18:27:01.308792
18831,1081,12116.26,2045-06-14 19:26:17.920100
18832,19573,14734.14,2045-04-24 13:30:05.593748
18833,2606,10896.71,2048-12-05 00:11:58.523605
18834,6255,18980.75,2048-11-23 13:25:13.423353
18835,18688,9995.37,2049-01-13 10:50:24.964755
18836,850,3736.17,2045-08-15 12:17:21.725959
18837,5667,12405.37,2046-08-21 20:13:32.363611
18838,2775,19588.12,2048-04-18 02:51:26.541395
18839,6633,20444.36,2045-08-11 00:49:35.136359
18840,17282,24836.12,2048-11-26 23:33:02.145494
18841,16792,18394.12,2046-02-14 11:27:16.803082
18842,4015,19695.24,2046-03-05 17:12:47.633397
18843,19925,4124.3,2046-01-24 09:16:25.412480
18844,10620,10208.39,2047-10-27 00:46:40.181797
18845,3924,23191.92,2049-04-13 08:57:34.053808
18846,15369,22179.6,2047-07-06 11:59:05.356204
18847,17165,14746.23,2045-09-10 14:54:36.995992
18848,18060,18975.96,2046-08-15 15:20:14.409919
18849,11532,2457.99,2049-03-21 18:10:42.001462
18850,12866,16155.67,2046-06-24 16:38:31.569935
18851,19730,24355.98,2049-06-10 07:37:00.335858
18852,10532,8566.52,2046-02-09 21:27:51.427684
18853,7351,10659.17,2045-12-17 09:38:34.379814
18854,11465,16239.66,2048-04-29 21:21:47.058853
18855,17220,19920.36,2045-02-02 20:26:22.587951
18856,6695,22791.76,2048-10-06 17:58:53.520474
18857,15548,11743.29,2048-08-02 22:03:42.341009
18858,2992,16884.36,2047-10-01 21:01:16.065228
18859,16071,9138.16,2046-12-13 08:23:38.654098
18860,12341,14908.32,2045-08-05 02:20:58.394466
18861,2235,21896.47,2047-01-29 01:35:32.942233
18862,4239,17018.77,2047-11-12 00:51:10.505759
18863,640,14818.76,2045-11-29 16:57:01.423060
18864,5114,18219.04,2049-02-17 21:23:56.993866
18865,9890,19886.08,2049-09-22 07:14:05.183613
18866,14514,17600.4,2048-10-14 21:53:41.418121
18867,13543,19452.88,2047-01-12 10:02:41.480574
18868,14578,6225.55,2048-01-15 16:33:54.711711
18869,3203,23610.75,2047-08-21 17:44:29.402663
18870,9896,6674.21,2049-04-17 13:42:38.611623
18871,14512,12958.62,2049-02-11 23:00:17.035347
18872,10782,9756.37,2046-03-24 18:31:14.977865
18873,5705,3688.78,2045-05-05 19:03:28.652847
18874,1730,9472.56,2047-11-18 09:19:22.804155
18875,16762,16249.7,2045-01-07 04:25:36.949409
18876,11208,13693.9,2048-02-13 09:03:14.046500
18877,4485,10286.39,2046-06-27 10:27:10.602035
18878,98,14280.43,2046-09-05 16:54:13.812713
18879,17706,23344.64,2048-02-15 07:08:08.736972
18880,5232,11529.55,2049-03-17 15:31:14.234081
18881,16663,18924.83,2049-10-16 00:47:15.979130
18882,17587,11529.52,2047-10-09 09:59:48.914299
18883,9351,3671.35,2049-06-30 17:30:45.273283
18884,4667,1645.69,2046-08-27 01:53:07.571563
18885,11380,10396.11,2048-09-17 13:49:32.585697
18886,1330,5817.18,2046-10-28 10:40:17.492685
18887,7426,20058.63,2049-04-01 18:27:44.613561
18888,3231,21551.14,2049-08-02 12:39:06.568401
18889,2483,15437.14,2045-08-27 09:27:22.075828
18890,5022,22970.52,2048-11-10 01:53:23.905468
18891,8408,24492.91,2048-11-15 03:07:20.681294
18892,9348,18766.89,2045-06-30 12:19:03.736487
18893,7941,8963.22,2048-04-09 19:13:21.202436
18894,6179,3685.29,2047-04-16 02:15:30.037626
18895,9278,20835.31,2048-07-25 02:16:57.704991
18896,6367,7401.8,2047-08-07 20:27:36.925171
18897,11537,4331.16,2047-11-05 02:55:32.223652
18898,5959,24370.92,2049-04-20 04:11:52.585638
18899,11730,3623.64,2045-05-12 05:01:16.576086
18900,832,7239.15,2045-05-22 09:21:31.607669
18901,15848,12667.94,2049-10-09 08:20:22.095452
18902,8509,14329.67,2046-03-31 07:44:46.581299
18903,1711,8961.42,2045-03-18 06:49:16.598258
18904,19302,21328.97,2047-12-23 15:42:34.763675
18905,14938,18070.23,2046-08-09 11:14:48.029744
18906,249,8404.07,2049-01-09 01:38:32.073044
18907,10094,17147.05,2046-03-24 11:57:50.385397
18908,13455,20289.92,2046-09-09 13:06:22.465291
18909,2087,17947.87,2046-06-04 18:47:59.582926
18910,12710,17475.85,2049-05-29 11:52:27.151263
18911,19025,20788.2,2045-07-22 23:09:15.168167
18912,9074,13142.06,2047-01-10 23:18:18.783378
18913,17065,6930.46,2048-08-07 07:54:09.401222
18914,11855,22136.64,2045-08-07 23:02:15.582500
18915,4251,12314.46,2046-10-08 13:54:38.463808
18916,16537,16951.41,2047-10-06 01:33:08.796045
18917,9621,10805.56,2046-12-07 20:26:24.232231
18918,18379,22448.69,2046-07-12 16:49:57.643562
18919,6135,18917.16,2049-02-24 13:51:40.293133
18920,1807,21141.22,2047-04-25 07:50:46.071707
18921,9796,13622.98,2045-07-13 17:07:29.624143
18922,12219,11502.0,2047-01-10 06:23:13.629388
18923,17479,9975.66,2048-03-13 06:13:41.042065
18924,9940,4991.4,2045-12-23 12:54:26.069041
18925,2616,13451.51,2049-08-28 12:52:26.339767
18926,14662,22788.4,2049-09-12 20:44:44.938047
18927,1900,11154.06,2049-07-11 19:25:14.632137
18928,6209,9298.8,2048-02-21 05:02:59.628696
18929,6519,10477.99,2048-09-30 16:44:36.759227
18930,13792,22525.0,2045-01-24 22:19:16.323141
18931,18204,14111.54,2047-04-06 05:27:13.869433
18932,10764,18761.48,2045-03-07 15:49:35.135507
18933,13415,19584.54,2045-10-04 02:01:48.699906
18934,6609,9195.67,2048-11-24 18:23:42.600832
18935,16298,15937.71,2044-11-19 01:09:42.225924
18936,19442,17489.0,2048-04-15 06:55:26.999952
18937,1466,11950.34,2045-02-06 11:04:02.978294
18938,9316,8506.17,2048-08-04 10:40:48.175472
18939,11515,15287.68,2049-02-10 08:43:43.158019
18940,10323,5819.08,2045-10-10 15:00:20.670661
18941,2720,17006.85,2048-11-23 08:41:08.230047
18942,18622,19643.96,2047-07-14 20:35:00.126155
18943,13595,4329.08,2045-01-23 16:28:51.182469
18944,16467,3659.37,2046-03-26 11:03:54.804537
18945,9448,2199.73,2048-05-28 04:14:24.320630
18946,5908,10644.98,2047-12-01 12:37:34.219276
18947,6683,18509.99,2049-10-01 16:41:29.524825
18948,6776,9573.76,2045-03-22 04:32:28.240805
18949,13585,18234.33,2047-04-10 18:08:03.453001
18950,17328,13482.02,2048-07-14 22:52:37.543721
18951,8268,16205.29,2047-12-14 22:59:38.379230
18952,12478,10300.68,2049-06-30 07:51:43.014574
18953,13958,17033.47,2044-12-21 03:23:50.896531
18954,18809,2470.71,2046-04-12 21:14:02.353179
18955,16084,15335.02,2046-06-27 11:25:48.735542
18956,12909,3029.98,2045-06-12 20:04:02.727037
18957,4749,5067.15,2048-09-04 01:54:49.725476
18958,9124,15515.6,2046-03-22 16:53:02.846673
18959,13727,18073.04,2045-02-10 23:39:53.349498
18960,12994,24784.02,2044-12-22 08:43:30.890327
18961,203,3034.87,2045-01-31 20:08:57.442083
18962,17149,20546.38,2045-08-25 11:04:28.710229
18963,19303,23037.4,2046-02-06 08:34:58.522875
18964,18523,10795.46,2045-07-15 13:14:11.628273
18965,2592,24564.78,2047-05-17 05:06:07.399270
18966,5881,21002.08,2046-02-27 19:41:16.394265
18967,1855,20657.31,2047-10-23 22:20:27.324868
18968,8893,1750.75,2048-05-18 06:15:57.300547
18969,11770,15379.98,2047-11-08 06:03:51.263665
18970,8213,2388.94,2048-08-11 20:14:50.154593
18971,4207,2662.79,2048-07-19 06:13:06.632896
18972,18596,16648.9,2048-12-19 00:59:45.530092
18973,3464,15146.42,2048-04-30 11:33:29.888179
18974,3255,24983.45,2046-01-30 19:29:24.611424
18975,3150,8020.79,2045-05-07 04:06:02.640363
18976,19907,16636.76,2048-09-11 03:14:19.098558
18977,875,4024.17,2046-11-23 07:00:58.801116
18978,3880,14843.35,2049-06-28 06:18:58.272200
18979,221,9388.98,2047-08-26 10:44:00.073810
18980,5773,11807.22,2046-04-17 00:58:16.447371
18981,6211,15201.81,2048-06-28 05:15:44.268651
18982,10292,19313.86,2046-02-07 19:00:13.469693
18983,13711,19887.6,2049-01-29 04:09:23.545233
18984,6133,12182.51,2048-10-30 07:04:56.900148
18985,1782,6979.39,2049-06-28 09:07:30.271038
18986,8346,3035.07,2045-10-08 08:29:12.253497
18987,10276,4913.18,2045-09-03 12:16:21.639165
18988,13310,9110.08,2048-01-22 00:30:11.869751
18989,4056,3081.01,2046-06-12 18:03:28.727039
18990,9949,8328.71,2047-08-12 09:13:03.664096
18991,4468,11709.29,2045-07-12 18:01:11.187400
18992,15318,23978.15,2045-07-03 13:57:18.949826
18993,9614,3509.97,2047-12-04 07:57:12.356086
18994,18255,8111.24,2046-06-28 00:44:20.163677
18995,8933,20122.46,2046-11-10 09:24:23.210097
18996,13152,4189.85,2047-01-20 13:05:28.391452
18997,7336,5781.31,2048-10-23 14:08:16.977027
18998,14753,11026.3,2045-03-12 20:10:03.106196
18999,10596,20012.64,2047-01-26 05:35:41.160858
19000,13262,24875.7,2047-09-15 15:47:29.924848
19001,15657,8304.26,2048-12-25 18:40:16.558171
19002,17001,4623.14,2047-09-24 08:30:32.765415
19003,5119,1707.7,2049-07-25 09:41:58.181121
19004,10287,19146.83,2045-04-02 00:50:38.699165
19005,7944,3189.85,2045-09-12 06:31:04.959651
19006,3063,22124.88,2048-02-27 18:25:25.644069
19007,5268,6901.55,2046-02-01 06:08:25.737422
19008,14274,17028.06,2048-09-06 04:38:10.422878
19009,16163,15014.63,2047-09-13 01:27:49.766623
19010,11611,24243.49,2049-03-02 15:13:15.418059
19011,13295,15443.77,2046-11-11 16:02:56.307055
19012,3898,10473.73,2048-12-01 06:53:23.988833
19013,17074,15949.42,2046-11-08 07:53:54.954937
19014,11049,18761.29,2045-05-25 13:46:30.949865
19015,3955,23823.62,2045-04-26 19:41:49.970307
19016,2307,21148.3,2049-05-15 13:16:18.901744
19017,14102,17488.55,2047-12-08 11:14:40.084942
19018,1752,15727.01,2049-09-17 13:20:34.108630
19019,11464,13956.84,2048-01-01 23:43:41.108880
19020,4637,4402.5,2049-04-04 02:14:47.684361
19021,9413,2850.93,2045-12-28 14:09:39.398120
19022,7539,10310.58,2049-03-17 00:54:13.551156
19023,18044,4991.53,2047-04-02 23:10:16.927209
19024,15688,2676.44,2046-04-02 04:50:10.572757
19025,8580,3992.58,2046-09-22 02:47:19.908681
19026,7681,20312.13,2048-10-14 15:20:13.231980
19027,1744,13438.6,2045-08-26 00:07:03.690223
19028,2363,19084.19,2045-07-17 04:29:46.829741
19029,17989,8922.13,2048-01-29 18:26:37.630402
19030,13053,7708.72,2046-04-28 11:29:07.653595
19031,10891,12829.22,2049-08-30 18:58:37.695553
19032,4034,3934.97,2046-01-26 00:42:10.244150
19033,6624,12905.43,2048-09-24 14:44:27.447489
19034,5212,5157.54,2044-12-30 19:47:55.999649
19035,18074,20908.98,2048-06-03 23:52:45.382554
19036,3263,24099.49,2046-11-02 10:06:38.047666
19037,513,18774.09,2047-08-29 12:36:03.284657
19038,4691,10157.68,2046-12-25 18:43:39.520562
19039,5685,3744.39,2046-10-18 18:11:03.431598
19040,130,3663.85,2048-11-24 05:12:17.463535
19041,13936,14744.87,2047-05-19 12:13:04.996616
19042,6302,3167.4,2045-11-24 04:14:11.301306
19043,16041,20547.81,2046-07-21 15:57:03.584774
19044,5776,10295.83,2047-07-26 07:56:26.453115
19045,14766,11896.39,2046-12-10 14:14:04.691390
19046,8745,16494.72,2044-11-30 17:52:31.393682
19047,16513,20054.26,2047-04-30 07:40:36.991652
19048,6866,20703.99,2045-11-22 04:04:50.136409
19049,8799,10184.91,2046-07-30 16:59:22.942758
19050,8971,13981.18,2046-03-20 14:16:43.205382
19051,7556,21595.32,2047-09-30 02:41:44.204582
19052,10532,16830.58,2048-07-03 03:30:48.486780
19053,588,9879.99,2047-03-08 00:21:22.232058
19054,4046,4274.38,2049-03-15 01:07:30.188718
19055,10850,10396.6,2046-07-04 22:49:12.211136
19056,13834,18574.18,2048-02-20 03:40:57.804790
19057,6128,8989.2,2048-10-19 20:44:39.880485
19058,2352,17693.72,2047-08-31 04:56:18.577158
19059,2747,9846.34,2047-07-19 18:01:09.874419
19060,1489,24155.11,2045-06-24 22:30:52.620741
19061,18456,24766.58,2048-05-29 22:13:23.808960
19062,5829,13204.09,2047-04-30 06:54:26.260711
19063,19683,14243.77,2048-09-04 19:20:38.047803
19064,7823,24984.82,2045-11-15 21:25:08.716901
19065,3676,21075.76,2047-08-27 20:25:59.626520
19066,7906,6262.87,2048-09-20 22:31:06.999434
19067,3761,6244.17,2047-10-10 19:42:04.973351
19068,5958,9723.51,2047-09-12 10:06:52.258894
19069,18607,13799.71,2048-05-16 23:35:32.814655
19070,4791,8585.55,2049-09-06 14:36:37.818982
19071,10054,24581.71,2045-06-16 09:57:43.051369
19072,16889,24993.82,2046-10-06 02:17:00.031583
19073,5992,13758.82,2045-02-09 04:00:44.311225
19074,3740,1928.37,2048-10-03 19:00:56.071244
19075,14732,22702.36,2047-04-27 10:43:41.574703
19076,10683,15326.02,2047-09-30 21:37:16.699969
19077,12257,22907.0,2046-12-23 06:33:23.043796
19078,6037,18913.14,2048-05-11 14:23:09.676462
19079,2204,20097.81,2048-06-17 04:09:07.248751
19080,3804,9104.13,2045-08-02 07:28:58.026408
19081,8345,24994.87,2048-06-18 10:43:06.127453
19082,17721,10827.59,2049-01-15 05:38:39.115625
19083,1851,9172.64,2044-12-17 08:42:54.906301
19084,14687,6597.92,2047-06-15 22:21:09.764118
19085,5904,21556.05,2046-03-27 22:36:13.792925
19086,6443,9152.31,2046-04-15 06:03:36.730112
19087,10162,7260.64,2046-09-20 00:09:39.453579
19088,16484,1999.07,2047-08-22 01:21:43.883811
19089,2868,2514.85,2047-04-01 19:24:32.329364
19090,9596,19364.54,2048-07-08 22:11:30.358331
19091,1601,9694.3,2047-02-28 18:53:11.168024
19092,15540,16489.94,2049-05-22 03:00:14.241949
19093,3961,12741.86,2044-12-23 03:53:54.483442
19094,17157,21635.5,2047-05-26 23:49:15.293890
19095,17047,19735.27,2045-08-31 14:44:39.483162
19096,7975,14048.99,2046-03-23 15:07:36.190839
19097,3853,16818.35,2046-11-06 08:14:02.072594
19098,570,19190.26,2046-07-29 21:09:04.765433
19099,6739,18292.03,2046-05-11 03:46:04.841022
19100,2155,8313.65,2049-10-26 20:00:22.610774
19101,394,2439.51,2047-08-06 07:41:59.410439
19102,8445,20359.31,2045-05-06 20:14:56.497187
19103,6152,20338.45,2048-12-04 14:35:46.497553
19104,9319,17125.89,2046-09-08 00:32:17.744626
19105,9573,13736.42,2049-10-27 02:03:46.287652
19106,11441,5662.51,2047-06-14 11:52:07.522213
19107,12149,14248.82,2047-03-21 02:05:57.085661
19108,8375,16311.44,2049-08-12 23:27:46.451796
19109,5074,4019.88,2045-05-01 04:46:15.439932
19110,8720,17733.86,2047-12-24 21:21:01.715842
19111,17924,20102.08,2047-04-13 13:46:26.250325
19112,7807,24173.18,2046-06-05 18:15:26.675710
19113,5126,3739.55,2046-12-17 13:54:54.899969
19114,15505,4219.04,2048-03-13 07:16:22.184715
19115,5932,22906.25,2047-01-10 00:48:13.178394
19116,11542,17857.36,2047-09-22 17:53:22.795829
19117,1774,23584.23,2049-03-14 22:43:32.353998
19118,14247,11197.1,2048-06-18 05:15:42.772046
19119,16241,14172.18,2048-05-14 03:31:39.512344
19120,8862,19286.48,2049-08-17 12:09:19.442590
19121,5132,22640.87,2046-10-09 10:01:38.205911
19122,3171,3831.04,2049-04-14 16:37:11.104064
19123,11805,24979.92,2045-11-22 15:22:48.318312
19124,18029,16817.94,2048-09-06 20:33:36.970465
19125,8521,7149.86,2049-06-02 23:53:57.025958
19126,8499,9179.62,2047-04-13 01:45:26.138147
19127,13607,15966.59,2046-03-02 12:57:29.114817
19128,1333,4732.38,2049-05-18 17:04:32.586236
19129,2686,14865.32,2046-01-05 13:46:31.300460
19130,6694,8318.38,2045-05-25 04:32:53.608313
19131,13220,5588.34,2045-05-08 10:44:00.828379
