order_item_id,order_id,product_id,quantity,price
13856,7470,1355,4,3480
13857,25958,760,1,5457
13858,10962,1509,3,12119
13859,21096,838,1,6943
13860,28376,1759,4,7058
13861,136,137,5,16846
13862,18913,125,2,9455
13863,16058,324,2,7427
13864,15169,650,2,14963
13865,5598,1051,3,18670
13866,23016,76,2,4132
13867,14506,424,4,9070
13868,25440,1359,5,16223
13869,16545,991,1,10655
13870,24132,801,4,8161
13871,9863,822,2,21636
13872,12388,91,4,23851
13873,23321,1635,3,17317
13874,16778,1897,2,7550
13875,3600,758,4,7285
13876,17495,1726,2,4788
13877,21195,1798,5,14137
13878,11467,492,2,23808
13879,371,717,4,3010
13880,7,108,4,15737
13881,4055,1042,3,4056
13882,29265,691,3,10151
13883,21546,104,1,14457
13884,12614,758,2,11148
13885,23126,161,4,1853
13886,1100,331,4,20944
13887,27834,751,1,10439
13888,28170,74,5,14533
13889,23161,659,4,10823
13890,3919,1900,2,13432
13891,16519,1081,5,2202
13892,29754,1649,5,2114
13893,12866,1322,4,22719
13894,16464,1565,4,15927
13895,28921,400,2,5765
13896,19700,1242,1,16784
13897,11159,319,1,6088
13898,13944,1125,4,20618
13899,14162,1628,3,21709
13900,15937,451,3,13489
13901,14557,908,4,22990
13902,18087,1078,5,1505
13903,13428,1029,4,14836
13904,1975,1786,4,9833
13905,22900,1812,4,10962
13906,18937,40,2,3417
13907,13416,1160,4,9688
13908,21751,456,2,14843
13909,2343,724,1,16908
13910,1713,1596,3,19205
13911,6122,1496,5,22106
13912,22613,470,1,20920
13913,18745,530,5,8801
13914,25051,361,3,5274
13915,17806,1871,5,13525
13916,5408,210,4,11310
13917,24496,1694,5,18375
13918,22137,79,5,10794
13919,29495,986,3,6657
13920,12950,722,3,2304
13921,15485,376,4,21712
13922,1531,1732,1,2628
13923,1345,966,4,23518
13924,17993,1366,3,20183
13925,1274,1648,1,11363
13926,14182,1045,3,8194
13927,17301,1670,4,15720
13928,13818,387,1,15300
13929,10289,374,4,8661
13930,15834,757,1,17435
13931,4581,1089,5,7117
13932,729,946,5,4470
13933,15359,1452,3,11328
13934,9626,1323,2,14771
13935,10591,266,1,17238
13936,7874,1117,1,5269
13937,20658,1438,2,16858
13938,14657,1798,3,19017
13939,22464,1186,5,24734
13940,7794,1927,2,12242
13941,25283,277,5,7630
13942,11018,1483,1,4856
13943,15607,200,5,2632
13944,3378,290,5,9859
13945,22756,1241,5,16033
13946,267,1301,5,7340
13947,18784,1597,3,18400
13948,17682,210,4,10276
13949,4496,1657,1,20233
13950,13423,238,2,2603
13951,2044,1362,3,17506
13952,5696,799,2,11856
13953,4698,1302,4,19756
13954,7102,1265,1,13003
13955,8110,492,1,3554
13956,20412,492,5,20935
13957,3459,1423,3,17120
13958,14431,135,4,10090
13959,26722,343,4,11605
13960,7477,1417,4,19384
13961,17087,1219,3,6167
13962,9578,1378,5,13663
13963,14624,1168,4,15835
13964,18465,1005,4,7639
13965,26734,1121,4,13048
13966,19054,1477,4,17986
13967,5937,561,3,8355
13968,11921,634,5,10978
13969,12572,667,1,16774
13970,13441,1635,3,7323
13971,1154,59,1,20806
13972,14482,817,3,19501
13973,9589,1849,3,3083
13974,8805,1777,2,19229
13975,9286,1182,5,6935
13976,9255,680,1,14339
13977,541,913,4,6873
13978,19045,322,1,16126
13979,15155,1191,5,8444
13980,24522,1672,1,4346
13981,25095,1578,5,16943
13982,5588,643,5,21451
13983,18633,105,3,21439
13984,9216,553,3,19967
13985,10509,1571,3,18285
13986,22549,1008,2,11096
13987,28645,135,1,20548
13988,16300,794,2,11482
13989,194,1812,2,14541
13990,6513,1012,2,8553
13991,19530,9,2,1755
13992,16003,49,2,18475
13993,18400,1791,2,4690
13994,15623,1180,3,9040
13995,20276,563,1,8601
13996,15804,1612,5,15776
13997,21009,703,4,10004
13998,9001,280,5,22508
13999,28782,1398,1,21666
14000,17425,494,3,18156
14001,5681,1008,3,12064
14002,1195,847,4,9030
14003,2939,795,3,19914
14004,377,1921,5,10568
14005,28397,1299,5,24036
14006,10206,572,3,24381
14007,25320,1704,3,7406
14008,12925,1435,4,16185
14009,24018,1554,2,6268
14010,11687,229,2,12375
14011,18676,1899,5,18989
14012,18668,1325,3,14343
14013,22727,678,4,18184
14014,3324,905,5,21969
14015,20599,1047,5,9585
14016,11735,1227,1,22577
14017,8045,1920,1,19791
14018,14686,1013,4,8098
14019,1565,822,2,3159
14020,11963,1328,3,20306
14021,10812,1858,3,9628
14022,27373,1294,5,14768
14023,22583,1842,4,2695
14024,29240,1615,3,1699
14025,10113,1610,4,11100
14026,20228,1594,3,10992
14027,16488,1789,4,16196
14028,11396,1268,5,16598
14029,21395,1558,1,9678
14030,20320,872,5,20195
14031,23017,602,2,11252
14032,11711,826,1,21533
14033,20088,11,4,17003
14034,27905,122,4,2255
14035,5472,272,2,23535
14036,11761,446,4,20093
14037,23811,1187,1,10216
14038,23590,1627,3,18677
14039,24609,1324,5,23263
14040,20183,104,2,11155
14041,12848,1114,4,3039
14042,2239,1035,4,21089
14043,23419,1230,1,6659
14044,25195,1626,5,22287
14045,4882,1216,1,17887
14046,19674,1035,3,10989
14047,26151,99,2,4000
14048,6746,497,5,20311
14049,18002,661,3,8277
14050,14078,809,2,15520
14051,14258,1917,5,16861
14052,3449,49,4,15192
14053,8789,1528,2,16302
14054,21715,227,5,4877
14055,22175,1874,5,8376
14056,4714,1773,1,13488
14057,13179,174,5,4766
14058,21240,892,1,18869
14059,16382,346,4,18638
14060,13438,1641,4,4187
14061,14941,318,2,17327
14062,27563,498,3,15983
14063,21251,75,3,18157
14064,7831,1878,2,21795
14065,5939,569,3,9363
14066,26605,1833,1,15035
14067,3977,246,3,7023
14068,12782,1714,3,10094
14069,14546,554,4,6797
14070,8091,727,4,17235
14071,13784,168,4,22712
14072,18806,1016,1,6438
14073,5893,780,3,6691
14074,28145,1844,1,13440
14075,245,1206,1,8147
14076,25957,106,3,21505
14077,7026,1618,3,8093
14078,8906,579,3,20624
14079,20816,1056,4,2607
14080,26373,1777,1,19642
14081,12652,1897,3,16444
14082,12053,169,4,4194
14083,28433,1814,2,4308
14084,25950,1426,2,1892
14085,29830,1437,2,2391
14086,27337,1135,1,6229
14087,26459,1257,4,21377
14088,16558,335,2,15405
14089,24903,796,2,18189
14090,2808,131,5,3238
14091,19423,1245,4,13577
14092,16921,577,4,18369
14093,3114,1310,4,2975
14094,22636,338,1,2686
14095,19076,1517,3,16419
14096,29913,353,3,15939
14097,6501,1674,1,5701
14098,2652,1154,4,15370
14099,10608,264,4,21825
14100,12396,287,1,13990
14101,18467,568,2,13240
14102,21764,1562,1,8554
14103,29451,1344,4,2055
14104,24278,1364,2,1797
14105,8044,1889,5,8383
14106,11350,321,1,12114
14107,27626,427,3,1877
14108,23509,1084,1,10192
14109,13081,275,3,14898
14110,6344,1467,5,1734
14111,25511,1881,4,17876
14112,11169,215,1,16926
14113,12705,1453,4,3069
14114,13159,675,2,7348
14115,6651,1797,3,22038
14116,6052,941,5,10766
14117,12725,895,5,20249
14118,22939,1120,1,6327
14119,10063,310,4,15549
14120,17525,1326,2,12316
14121,19731,1762,1,11128
14122,22342,1471,4,23790
14123,16236,761,4,21570
14124,18689,1722,2,10300
14125,13117,584,4,24440
14126,27834,1284,5,20991
14127,11808,1262,4,12817
14128,4527,1399,4,15700
14129,21304,1069,5,14710
14130,1858,1235,5,16294
14131,17162,1223,1,21126
14132,20074,318,3,12564
14133,26928,375,4,12275
14134,23696,1202,5,19813
14135,18963,1040,2,16010
14136,15422,423,2,4578
14137,2815,1700,4,14305
14138,3708,110,4,18141
14139,14667,391,3,10753
14140,1361,758,4,2539
14141,29350,659,3,7248
14142,20462,1056,2,18878
14143,9372,1269,1,11124
14144,12253,686,4,17427
14145,22451,921,1,5926
14146,12037,332,1,17112
14147,26939,1564,3,7603
14148,18677,454,2,15804
14149,17002,1331,3,13629
14150,20009,1105,5,22920
14151,13217,1780,5,15771
14152,13261,1138,1,22002
14153,21240,1053,2,14689
14154,10057,297,4,8566
14155,14736,844,4,15774
14156,19886,520,3,8021
14157,11622,1401,5,6717
14158,25453,1575,3,6873
14159,12597,1527,4,8650
14160,15381,817,1,18733
14161,16586,743,5,13394
14162,3352,1587,4,15332
14163,8740,1559,3,22580
14164,20089,160,4,20199
14165,7232,260,2,18585
14166,9979,92,3,17943
14167,14332,1772,1,22957
14168,18559,1619,2,14820
14169,9692,1347,1,2807
14170,17436,537,2,5228
14171,27068,1201,5,10946
14172,11471,1561,2,5695
14173,8939,1085,1,18734
14174,5870,1422,5,3019
14175,16237,199,4,14721
14176,2061,784,1,6051
14177,16857,829,5,6349
14178,8489,764,4,13503
14179,5321,989,3,18982
14180,27531,649,2,20100
14181,13115,936,5,2927
14182,25346,148,1,23791
14183,19584,688,1,5321
14184,27394,339,4,2253
14185,14579,1549,1,2609
14186,7527,1297,1,21606
14187,12566,471,1,23159
14188,24647,1187,3,19031
14189,18917,229,4,13573
14190,23938,707,3,2012
14191,22260,1133,3,21844
14192,15954,310,4,10557
14193,28706,454,1,15015
14194,11597,6,4,21997
14195,11134,1831,5,17758
14196,417,706,3,13631
14197,17277,396,5,13281
14198,26134,676,1,12429
14199,2873,781,2,7275
14200,4640,1574,5,17050
14201,13324,193,2,8473
14202,24821,707,1,3771
14203,17298,1407,1,4211
14204,24623,375,3,18925
14205,7793,1655,2,17767
14206,27825,1041,1,18623
14207,16650,187,1,20153
14208,887,89,5,12293
14209,15860,1090,5,4207
14210,10098,1857,3,3289
14211,4491,77,2,8862
14212,17097,1495,3,3080
14213,9285,525,4,16666
14214,3441,1484,5,5266
14215,1669,1458,1,6699
14216,14198,389,5,24471
14217,15158,511,1,15868
14218,28873,311,3,1505
14219,5273,1223,4,6828
14220,20260,935,3,15705
14221,18626,1025,5,3214
14222,23338,1649,5,17219
14223,1589,1918,2,17733
14224,23145,1750,3,12176
14225,7105,908,3,14553
14226,6479,417,3,12401
14227,1528,1879,4,11115
14228,29231,1324,3,10800
14229,8990,1597,1,7820
14230,3863,204,5,10137
14231,12713,1311,5,5701
14232,28078,1427,5,24740
14233,18256,334,3,3822
14234,218,871,4,7805
14235,5174,1619,5,16763
14236,8487,879,2,10031
14237,8277,815,1,13619
14238,10685,67,3,20004
14239,18623,1381,2,19952
14240,19846,432,1,13628
14241,22124,865,4,20710
14242,4031,845,2,18317
14243,11085,1643,3,1601
14244,10978,979,5,8640
14245,4203,269,2,6297
14246,22989,190,5,17147
14247,21045,1102,3,24450
14248,14872,1259,4,6773
14249,19556,352,2,21073
14250,28776,392,2,18044
14251,11744,778,5,11478
14252,7325,159,3,23231
14253,10205,567,3,5564
14254,25223,724,4,5761
14255,13438,978,1,11642
14256,3375,1320,4,19958
14257,16014,1275,1,18374
14258,3036,1503,2,20582
14259,28174,1635,4,2108
14260,14612,1532,5,22214
14261,28936,1152,2,7582
14262,6821,1262,3,17807
14263,17788,82,5,20482
14264,9519,591,3,5702
14265,7627,703,3,4938
14266,13525,399,1,2287
14267,18616,1906,2,12075
14268,14516,1327,2,17184
14269,8025,1509,2,3255
14270,1613,1923,2,11867
14271,8694,479,5,13760
14272,25847,671,4,21976
14273,17467,991,2,2833
14274,20836,206,5,11847
14275,15189,858,4,15959
14276,9779,1236,3,21431
14277,12229,1760,1,5694
14278,9087,825,1,23447
14279,8932,1768,5,24690
14280,2811,1316,3,18963
14281,12374,1026,2,10246
14282,25883,900,2,18583
14283,22760,247,1,23338
14284,12974,1072,2,12580
14285,20520,1805,3,15591
14286,2694,1238,5,15805
14287,9630,1809,2,9791
14288,9682,1629,3,22590
14289,15234,1634,3,8072
14290,14852,1036,1,12886
14291,12700,1791,2,14980
14292,16278,1696,1,15474
14293,13215,1641,2,9413
14294,26303,175,2,17487
14295,17958,1601,3,10426
14296,22333,15,1,14320
14297,2459,899,1,15131
14298,20681,531,5,15195
14299,18250,70,3,11570
14300,8958,108,5,12531
14301,10706,1266,3,14837
14302,20819,177,1,6325
14303,6314,776,5,18170
14304,5165,1283,1,7947
14305,13081,1870,5,16163
14306,25076,1866,1,3365
14307,29744,1073,4,16325
14308,13157,207,4,23812
14309,14910,399,4,23626
14310,5448,763,4,21172
14311,3645,1549,2,11129
14312,1805,1587,4,2648
14313,13634,1135,1,24543
14314,19647,591,4,4634
14315,3786,563,1,11918
14316,27088,158,3,3468
14317,537,32,2,16843
14318,9694,1229,3,24985
14319,29560,1183,4,23806
14320,17617,1904,1,21179
14321,4875,999,1,6045
14322,15647,76,1,14512
14323,20716,994,1,8863
14324,24267,1215,3,6787
14325,17557,238,3,9043
14326,24116,941,2,5159
14327,10347,574,2,24936
14328,23492,357,1,8753
14329,8178,596,3,2561
14330,23973,1251,5,17554
14331,3250,435,4,3481
14332,4941,433,2,15362
14333,9098,219,1,8356
14334,13236,451,1,24407
14335,18730,970,2,24474
14336,6381,1932,1,17915
14337,22331,854,5,20896
14338,16780,535,5,3334
14339,10997,1497,5,13972
14340,12672,488,4,2448
14341,15283,1562,5,8560
14342,24562,1636,4,10015
14343,10001,1146,5,2320
14344,25169,903,5,18484
14345,18715,1024,4,23343
14346,23868,784,4,12570
14347,29663,1758,1,13204
14348,19734,423,4,1904
14349,11257,1834,2,2906
14350,14807,137,4,11115
14351,26000,1145,2,14805
14352,13756,496,1,15488
14353,13048,862,5,7566
14354,20908,357,5,13006
14355,18672,119,4,20850
14356,16042,1307,2,6973
14357,26031,274,3,8027
14358,11033,312,4,2597
14359,13886,710,2,15805
14360,10585,1906,3,17230
14361,2676,15,4,10539
14362,2676,1643,1,13257
14363,27190,1244,5,3162
14364,27159,729,2,2394
14365,18130,845,1,1850
14366,18980,1907,3,7476
14367,3201,795,1,12867
14368,3152,1331,4,19767
14369,29802,1309,5,18042
14370,23279,753,3,12310
14371,10669,704,2,8788
14372,17920,55,1,20249
14373,6927,1716,1,15255
14374,6885,960,4,23958
14375,18459,786,3,7580
14376,29367,806,4,21097
14377,25136,602,3,5168
14378,29809,1151,1,7023
14379,4995,1003,4,10062
14380,22407,1617,5,15619
14381,11481,1089,1,17057
14382,26700,1404,3,4367
14383,8266,1602,5,22896
14384,2023,1856,4,17451
14385,9948,733,2,21236
14386,10755,1774,1,2763
14387,12439,715,2,21867
14388,29280,1850,1,11505
14389,7357,183,2,9081
14390,3576,273,2,3625
14391,5108,867,3,2741
14392,6854,1232,1,13706
14393,10105,1347,2,17414
14394,18733,1213,4,20431
14395,21558,994,3,13054
14396,18842,517,4,12154
14397,10502,270,2,4132
14398,12933,1297,1,12087
14399,6883,1240,2,17530
14400,9143,216,1,4073
14401,20979,997,2,18754
14402,17079,1694,3,7445
14403,11365,838,2,4024
14404,813,61,3,18147
14405,10193,333,4,8742
14406,19709,507,1,13887
14407,6817,556,4,11814
14408,12181,1461,3,9213
14409,15751,1841,4,16635
14410,8184,1878,3,16598
14411,12045,390,2,21899
14412,26122,300,5,13907
14413,17378,1324,5,16162
14414,20314,706,5,20121
14415,6425,271,2,3719
14416,23935,1640,1,19454
14417,32,14,5,23347
14418,22833,1181,3,14180
14419,5476,205,5,9513
14420,1500,1552,4,14811
14421,10549,943,2,9833
14422,20983,222,3,7050
14423,3346,963,1,17444
14424,28025,1685,5,9314
14425,26516,1681,3,21710
14426,27287,516,4,20607
14427,16580,624,2,24948
14428,5761,813,3,5423
14429,29713,1488,2,8114
14430,19438,117,3,24306
14431,18539,774,5,5135
14432,22410,220,5,19135
14433,11104,1884,3,8413
14434,21145,1253,5,5160
14435,21079,1123,1,10206
14436,6410,1714,1,6357
14437,27999,1801,1,2373
14438,7491,1743,2,22817
14439,29459,877,2,3892
14440,27847,1301,5,19615
14441,17152,1395,2,2395
14442,23799,67,1,19962
14443,19033,180,5,12551
14444,5338,295,4,2867
14445,17570,887,1,3684
14446,26865,862,2,21808
14447,29165,59,5,19643
14448,14296,1321,1,19923
14449,361,391,4,23012
14450,22263,1372,3,12867
14451,22396,1754,5,8014
14452,17048,1511,5,3061
14453,25448,1543,3,11898
14454,28555,1457,4,13391
14455,23807,1782,2,24498
14456,2493,1659,4,19270
14457,29221,511,2,4080
14458,28927,1670,5,15530
14459,25651,1815,5,8852
14460,20980,1079,1,3484
14461,11448,1078,4,7241
14462,23770,260,3,15028
14463,23362,734,3,10666
14464,27818,1196,4,19213
14465,23136,644,4,21341
14466,28552,1149,4,22233
14467,3158,1225,2,2946
14468,22686,1760,1,4051
14469,6332,1308,3,18408
14470,18114,1796,3,4239
14471,26004,547,3,6607
14472,7027,1891,4,6467
14473,22197,1829,3,15812
14474,12022,315,5,3786
14475,7418,1738,1,21808
14476,29584,1477,1,10856
14477,21088,1674,4,4498
14478,13658,1787,4,21049
14479,16535,1727,2,18837
14480,8996,156,2,15860
14481,21366,1585,4,1579
14482,5722,1016,4,10068
14483,1349,275,2,18950
14484,4622,26,2,14432
14485,18026,28,5,18111
14486,4239,1697,2,4231
14487,23130,945,5,13921
14488,17059,264,4,14235
14489,20662,647,4,11080
14490,22269,1779,3,3878
14491,23153,1290,1,19918
14492,6941,768,2,12396
14493,1776,1516,5,14539
14494,25644,991,1,24740
14495,25785,1298,1,15422
14496,3827,1639,5,6803
14497,11311,1519,1,10484
14498,25740,168,5,20209
14499,23755,326,3,14235
14500,15666,1385,1,7500
14501,6572,1405,3,15828
14502,27728,1001,3,20125
14503,18210,174,4,7542
14504,5858,654,5,10686
14505,7875,943,1,17014
14506,21873,924,5,22854
14507,13733,282,5,3667
14508,14243,372,3,23388
14509,5920,869,4,12134
14510,26393,1764,5,16348
14511,29044,112,1,2264
14512,2,1581,2,19773
14513,15465,299,3,23818
14514,20138,111,1,5863
14515,29235,1763,1,4364
14516,27457,767,2,13645
14517,6130,573,1,22658
14518,17890,339,2,8047
14519,10871,315,1,20565
14520,24390,1399,2,20994
14521,23795,1771,4,11665
14522,16287,1315,4,14682
14523,13819,1424,1,19424
14524,26719,975,4,17902
14525,9441,1876,1,8641
14526,25638,551,2,3994
14527,11321,1050,1,24532
14528,14008,625,4,18632
14529,3802,1033,3,5118
14530,2501,359,4,11438
14531,15931,1624,5,7126
14532,7777,329,4,1761
14533,23803,883,2,19595
14534,4825,1441,1,9151
14535,13828,33,1,12878
14536,21952,865,5,7428
14537,151,968,2,11575
14538,12824,978,1,2751
14539,27714,243,5,17881
14540,16757,1419,4,15550
14541,3980,725,2,7466
14542,21629,1397,3,13625
14543,7873,589,2,20388
14544,8182,49,4,3881
14545,3858,653,1,14460
14546,23343,1707,3,22944
14547,4373,1047,4,14361
14548,7168,559,5,5942
14549,22652,1329,1,10015
14550,5995,367,3,3686
14551,8317,823,5,20277
14552,771,1698,5,18961
14553,2053,1347,1,13242
14554,107,1376,5,5590
14555,13195,4,3,5142
14556,24291,1499,3,4302
14557,7526,323,1,11273
14558,27706,1537,4,10078
14559,2876,1779,1,5167
14560,22271,828,1,14998
14561,8537,200,5,9638
14562,10363,974,3,15544
14563,3726,1708,1,24306
14564,23513,1128,1,23270
14565,8654,749,1,22827
14566,12438,787,4,11101
14567,18352,276,4,23495
14568,8952,758,2,2249
14569,6153,1563,2,2634
14570,25583,1424,2,15688
14571,27288,143,2,13102
14572,19779,827,5,3788
14573,15399,1340,4,16831
14574,24370,848,4,22574
14575,25855,1585,4,13629
14576,16156,1671,2,6812
14577,15428,812,2,16473
14578,3482,1406,5,8285
14579,24092,1892,4,13543
14580,29588,1770,1,10458
14581,10813,1365,3,22512
14582,2867,213,5,13428
14583,28828,103,4,11455
14584,21008,1796,5,11448
14585,23973,385,1,24749
14586,21832,1307,4,4138
14587,1052,141,2,21930
14588,3484,1555,5,23239
14589,805,1306,5,8241
14590,12929,1782,5,10025
14591,25113,1320,5,11509
14592,16204,377,1,23170
14593,12207,757,4,6264
14594,26576,226,3,10980
14595,18713,573,5,6622
14596,12955,1771,3,20067
14597,16966,408,4,14555
14598,26799,168,4,19014
14599,18544,1707,5,16833
14600,19363,1304,1,23181
14601,12946,1861,5,19102
14602,10920,446,3,24452
14603,13835,1419,3,11362
14604,24575,1315,3,21859
14605,4244,943,2,2173
14606,24172,678,2,9116
14607,27412,40,3,18905
14608,18002,486,1,10816
14609,19253,1556,3,11349
14610,5098,1247,3,21935
14611,22631,164,4,21548
14612,7904,322,1,12111
14613,20137,177,3,23060
14614,27123,1904,2,23945
14615,23486,1160,3,4501
14616,19994,1571,2,22027
14617,27792,1170,1,12701
14618,24320,556,1,6857
14619,27263,271,1,19178
14620,2439,866,5,13934
14621,5247,1193,3,24648
14622,13324,1341,4,19730
14623,10712,1660,3,16415
14624,20245,1871,5,13719
14625,26710,1082,4,7897
14626,9927,1087,2,16908
14627,26844,1425,5,10640
14628,7668,217,3,3762
14629,20708,334,5,20201
14630,17846,1886,5,4955
14631,17800,234,4,19346
14632,23278,1207,2,13623
14633,5112,885,3,12205
14634,9610,1465,3,15308
14635,175,1398,3,21189
14636,27499,1491,3,23083
14637,24743,695,2,17500
14638,24901,1596,5,8969
14639,6389,1313,4,6885
14640,15608,707,5,9485
14641,13982,1235,4,19213
14642,9269,1346,5,16139
14643,23319,213,2,2720
14644,13126,644,5,20165
14645,124,161,5,24622
14646,5062,1868,3,17080
14647,11888,1135,2,5768
14648,841,352,4,14416
14649,12367,1361,3,14170
14650,26813,1593,4,8916
14651,1684,1820,2,8945
14652,22194,165,4,2455
14653,22582,1308,3,20622
14654,26053,366,3,20231
14655,19678,1297,4,14929
14656,23364,772,4,21969
14657,16306,1541,2,22298
14658,7271,1811,3,4487
14659,29451,524,3,6133
14660,4830,1066,2,5262
14661,8324,1806,3,11958
14662,8603,1904,1,6556
14663,20296,1162,1,12964
14664,4543,31,5,18325
14665,24491,1896,1,16951
14666,3341,426,3,4366
14667,13427,1566,5,5157
14668,1877,549,1,22129
14669,22621,1167,4,11429
14670,20482,1427,3,14020
14671,13403,1030,4,3765
14672,4475,275,2,24352
14673,15509,949,3,18907
14674,4733,1053,2,9451
14675,10082,1925,3,8007
14676,14196,1835,3,4593
14677,28417,1110,1,14149
14678,11498,1380,4,2765
14679,15559,1760,2,10007
14680,24301,1021,2,17225
14681,5185,571,3,23917
14682,21787,1357,2,5624
14683,27500,105,3,12332
14684,12588,472,1,8731
14685,21020,1249,4,19889
14686,19753,1334,1,20153
14687,11069,1932,2,6422
14688,26760,616,4,14980
14689,19939,536,5,14973
14690,25389,1033,5,12611
14691,24769,1704,4,16199
14692,7024,613,4,16748
14693,579,507,3,8927
14694,4711,1065,2,24940
14695,25937,175,5,18584
14696,7931,1020,2,8689
14697,24312,202,2,19306
14698,23174,1170,4,17689
14699,3382,42,3,10668
14700,21726,243,1,20880
14701,9262,799,3,21098
14702,1124,1271,2,9335
14703,29367,1047,4,19500
14704,14721,11,4,11929
14705,11988,964,1,23684
14706,6284,798,4,24682
14707,14094,1596,5,11314
14708,4594,1527,4,7063
14709,27068,609,5,12102
14710,8904,1831,1,6463
14711,26797,329,1,12424
14712,14909,1249,1,23282
14713,25656,14,1,24206
14714,1299,1411,3,19720
14715,24424,1320,2,3468
14716,14161,1931,4,4061
14717,19057,1077,2,12953
14718,17431,558,1,2206
14719,26958,216,4,16834
14720,3435,84,4,8215
14721,9824,1145,3,2738
14722,25703,1797,1,11061
14723,14632,1689,1,22394
14724,5172,87,2,24037
14725,14073,738,5,3701
14726,20932,1486,4,18422
14727,14468,1414,1,24544
14728,1902,1602,2,11083
14729,7059,1761,1,3598
14730,23102,394,3,9241
14731,24086,1896,3,13174
14732,22110,178,5,5378
14733,18490,1023,2,19613
14734,26767,109,4,1846
14735,2140,308,5,13591
14736,1537,1360,5,23523
14737,24822,1235,3,3509
14738,11853,924,5,22761
14739,25070,580,2,23276
14740,2081,1580,3,17381
14741,3454,850,3,4194
14742,17429,488,2,6718
14743,27275,1565,2,8588
14744,22150,1463,5,9677
14745,17033,1424,5,13078
14746,28773,1616,3,8829
14747,24248,1875,5,11384
14748,29418,93,1,24204
14749,29331,359,3,24561
14750,22605,1045,1,18805
14751,24868,1410,5,15687
14752,17476,1683,2,11533
14753,3525,228,1,14507
14754,3304,540,4,1921
14755,16121,1486,2,9899
14756,20153,998,2,12477
14757,5061,857,4,24660
14758,222,439,5,5011
14759,5958,333,5,10137
14760,2210,193,5,4603
14761,19027,715,1,20424
14762,12134,1833,3,16485
14763,14086,1024,4,18836
14764,21461,1038,3,21111
14765,2537,1319,5,24050
14766,20191,1634,5,6223
14767,13029,1766,1,15105
14768,8104,1310,4,5809
14769,18152,1471,4,24331
14770,6069,1258,4,21436
14771,21898,130,2,21839
14772,12418,203,1,12617
14773,3465,192,2,22789
14774,2616,1599,3,4498
14775,27425,1619,2,23401
14776,25910,1756,3,20362
14777,3620,1146,3,4805
14778,7770,5,2,12168
14779,24046,613,2,12028
14780,13284,501,3,19919
14781,3698,959,4,2233
14782,9446,674,4,22952
14783,25252,1447,3,14184
14784,28225,1314,4,17368
14785,9092,583,4,6387
14786,9335,1226,4,7316
14787,12351,630,4,19737
14788,5623,257,2,7054
14789,1603,1132,3,9431
14790,16146,1429,1,24410
14791,19814,1644,2,2447
14792,2248,998,4,12951
14793,9630,248,1,10478
14794,15716,1704,4,24843
14795,12669,1606,3,23458
14796,18883,1807,3,7058
14797,29782,625,5,22980
14798,29104,897,3,20555
14799,22477,1178,4,2672
14800,4054,608,1,19094
14801,8092,932,2,6938
14802,7204,1410,1,24869
14803,27826,647,1,21449
14804,3165,1148,2,11151
14805,12978,1842,4,9800
14806,18071,831,1,15313
14807,6887,472,2,12225
14808,27316,931,2,5075
14809,1095,1820,1,2476
14810,17309,1151,2,21837
14811,11704,226,5,5454
14812,28954,811,3,2177
14813,28668,1637,4,11728
14814,1030,281,2,7024
14815,29876,44,2,19751
14816,1808,1151,2,2983
14817,21257,1914,1,10898
14818,8511,247,1,4502
14819,8354,814,5,2861
14820,23087,1212,3,23890
14821,2216,1620,4,14028
14822,24391,792,5,3221
14823,19648,753,2,12353
14824,5272,1425,4,14428
14825,27845,1790,1,16866
14826,1608,1902,5,11027
14827,4963,641,1,18607
14828,29260,549,4,20635
14829,21433,564,5,21933
14830,8495,1049,5,17613
14831,17628,807,3,6773
14832,13271,1410,2,16592
14833,3529,1888,5,21725
14834,23609,1562,4,7522
14835,7252,1220,4,21256
14836,1483,1665,3,7799
14837,16956,625,3,3001
14838,20482,941,1,6726
14839,7703,1007,5,11376
14840,17311,52,3,21552
14841,15558,384,2,10832
14842,19674,1656,1,12469
14843,321,531,3,3638
14844,12952,144,2,20557
14845,35,286,2,19121
14846,5054,1643,2,7543
14847,12780,1668,4,20039
14848,20089,1076,4,17837
14849,1102,1271,1,3850
14850,25782,1518,3,17798
14851,21367,41,5,16865
14852,26182,415,4,8254
14853,10952,684,2,1594
14854,8578,1500,4,3133
14855,7037,382,4,6111
14856,19985,196,3,18211
14857,26490,1306,1,21954
14858,11013,930,2,23180
14859,11317,714,2,13711
14860,19864,1183,5,15387
14861,7449,1437,2,15469
14862,19949,174,3,24970
14863,2715,1033,4,23781
14864,27097,1407,5,22321
14865,13218,1644,2,5273
14866,11621,1424,4,20471
14867,26936,1110,4,5579
14868,3797,156,4,15386
14869,6120,1538,2,21649
14870,25582,666,2,13615
14871,1142,366,3,11995
14872,24384,1906,2,1637
14873,18605,590,5,16223
14874,11647,1364,3,13132
14875,11812,1387,5,9258
14876,22463,1171,3,22315
14877,8555,192,4,13586
14878,18170,304,1,9769
14879,10000,927,3,10849
14880,28670,229,4,24102
14881,21812,1005,3,12996
14882,19607,1308,3,12934
14883,10724,337,1,3803
14884,18686,766,1,20233
14885,28880,1489,1,17279
14886,17605,1649,2,21907
14887,4279,905,3,21253
14888,1363,1084,1,3657
14889,7828,52,4,22248
14890,24692,1580,4,22827
14891,12194,569,1,19480
