main_category,sub_category,flower_type,english_name,main_category_en,sub_category_en,small_category,product_name_candidate,product_number,price,product_url
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_9,986,82735,https://example-test-flower.jp/item/986
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_a,987,150710,https://example-test-flower.jp/item/987
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_b,988,155390,https://example-test-flower.jp/item/988
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_c,989,58435,https://example-test-flower.jp/item/989
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_d,990,128086,https://example-test-flower.jp/item/990
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_e,991,143213,https://example-test-flower.jp/item/991
花・観葉植物,鉢花,ラン,orchid,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/orchid,'鉢花  ラン'_f,992,151439,https://example-test-flower.jp/item/992
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_0,993,15584,https://example-test-flower.jp/item/993
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_1,994,165674,https://example-test-flower.jp/item/994
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_2,995,70583,https://example-test-flower.jp/item/995
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_3,996,131545,https://example-test-flower.jp/item/996
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_4,997,164251,https://example-test-flower.jp/item/997
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_5,998,186153,https://example-test-flower.jp/item/998
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_6,999,62680,https://example-test-flower.jp/item/999
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_7,1000,142990,https://example-test-flower.jp/item/1000
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_8,1001,98382,https://example-test-flower.jp/item/1001
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_9,1002,108187,https://example-test-flower.jp/item/1002
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_a,1003,167555,https://example-test-flower.jp/item/1003
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_b,1004,51900,https://example-test-flower.jp/item/1004
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_c,1005,16259,https://example-test-flower.jp/item/1005
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_d,1006,108907,https://example-test-flower.jp/item/1006
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_e,1007,42674,https://example-test-flower.jp/item/1007
花・観葉植物,鉢花,バラ,rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/rose,'鉢花  バラ'_f,1008,34749,https://example-test-flower.jp/item/1008
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_0,1009,68912,https://example-test-flower.jp/item/1009
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_1,1010,111572,https://example-test-flower.jp/item/1010
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_2,1011,5395,https://example-test-flower.jp/item/1011
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_3,1012,23846,https://example-test-flower.jp/item/1012
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_4,1013,159928,https://example-test-flower.jp/item/1013
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_5,1014,151209,https://example-test-flower.jp/item/1014
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_6,1015,119469,https://example-test-flower.jp/item/1015
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_7,1016,149595,https://example-test-flower.jp/item/1016
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_8,1017,182565,https://example-test-flower.jp/item/1017
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_9,1018,6826,https://example-test-flower.jp/item/1018
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_a,1019,26549,https://example-test-flower.jp/item/1019
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_b,1020,45984,https://example-test-flower.jp/item/1020
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_c,1021,57346,https://example-test-flower.jp/item/1021
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_d,1022,130884,https://example-test-flower.jp/item/1022
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_e,1023,28581,https://example-test-flower.jp/item/1023
花・観葉植物,鉢花,シクラメン,cyclamen,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cyclamen,'鉢花  シクラメン'_f,1024,17678,https://example-test-flower.jp/item/1024
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_0,1025,45858,https://example-test-flower.jp/item/1025
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_1,1026,176985,https://example-test-flower.jp/item/1026
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_2,1027,176736,https://example-test-flower.jp/item/1027
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_3,1028,59352,https://example-test-flower.jp/item/1028
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_4,1029,49901,https://example-test-flower.jp/item/1029
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_5,1030,126889,https://example-test-flower.jp/item/1030
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_6,1031,73026,https://example-test-flower.jp/item/1031
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_7,1032,123367,https://example-test-flower.jp/item/1032
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_8,1033,134101,https://example-test-flower.jp/item/1033
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_9,1034,166380,https://example-test-flower.jp/item/1034
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_a,1035,177524,https://example-test-flower.jp/item/1035
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_b,1036,80570,https://example-test-flower.jp/item/1036
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_c,1037,12226,https://example-test-flower.jp/item/1037
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_d,1038,34526,https://example-test-flower.jp/item/1038
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_e,1039,188638,https://example-test-flower.jp/item/1039
花・観葉植物,鉢花,クリスマスローズ,christmas_rose,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/christmas_rose,'鉢花  クリスマスローズ'_f,1040,6020,https://example-test-flower.jp/item/1040
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_0,1041,189823,https://example-test-flower.jp/item/1041
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_1,1042,171770,https://example-test-flower.jp/item/1042
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_2,1043,176714,https://example-test-flower.jp/item/1043
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_3,1044,68253,https://example-test-flower.jp/item/1044
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_4,1045,74498,https://example-test-flower.jp/item/1045
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_5,1046,111769,https://example-test-flower.jp/item/1046
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_6,1047,105862,https://example-test-flower.jp/item/1047
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_7,1048,63086,https://example-test-flower.jp/item/1048
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_8,1049,85664,https://example-test-flower.jp/item/1049
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_9,1050,151211,https://example-test-flower.jp/item/1050
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_a,1051,10665,https://example-test-flower.jp/item/1051
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_b,1052,8087,https://example-test-flower.jp/item/1052
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_c,1053,161902,https://example-test-flower.jp/item/1053
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_d,1054,131876,https://example-test-flower.jp/item/1054
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_e,1055,80689,https://example-test-flower.jp/item/1055
花・観葉植物,鉢花,アジサイ,hydrangea,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/hydrangea,'鉢花  アジサイ'_f,1056,98438,https://example-test-flower.jp/item/1056
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_0,1057,110754,https://example-test-flower.jp/item/1057
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_1,1058,99605,https://example-test-flower.jp/item/1058
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_2,1059,166166,https://example-test-flower.jp/item/1059
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_3,1060,123399,https://example-test-flower.jp/item/1060
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_4,1061,3389,https://example-test-flower.jp/item/1061
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_5,1062,133346,https://example-test-flower.jp/item/1062
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_6,1063,181595,https://example-test-flower.jp/item/1063
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_7,1064,135175,https://example-test-flower.jp/item/1064
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_8,1065,96517,https://example-test-flower.jp/item/1065
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_9,1066,162102,https://example-test-flower.jp/item/1066
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_a,1067,107068,https://example-test-flower.jp/item/1067
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_b,1068,11584,https://example-test-flower.jp/item/1068
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_c,1069,15499,https://example-test-flower.jp/item/1069
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_d,1070,17335,https://example-test-flower.jp/item/1070
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_e,1071,25459,https://example-test-flower.jp/item/1071
花・観葉植物,鉢花,カトレア,cattleya,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cattleya,'鉢花  カトレア'_f,1072,34840,https://example-test-flower.jp/item/1072
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_0,1073,120857,https://example-test-flower.jp/item/1073
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_1,1074,150173,https://example-test-flower.jp/item/1074
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_2,1075,39227,https://example-test-flower.jp/item/1075
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_3,1076,49663,https://example-test-flower.jp/item/1076
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_4,1077,182511,https://example-test-flower.jp/item/1077
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_5,1078,42920,https://example-test-flower.jp/item/1078
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_6,1079,126430,https://example-test-flower.jp/item/1079
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_7,1080,79892,https://example-test-flower.jp/item/1080
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_8,1081,109387,https://example-test-flower.jp/item/1081
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_9,1082,1729,https://example-test-flower.jp/item/1082
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_a,1083,105717,https://example-test-flower.jp/item/1083
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_b,1084,157162,https://example-test-flower.jp/item/1084
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_c,1085,161446,https://example-test-flower.jp/item/1085
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_d,1086,160690,https://example-test-flower.jp/item/1086
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_e,1087,35605,https://example-test-flower.jp/item/1087
花・観葉植物,鉢花,ポインセチア,poinsettia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/poinsettia,'鉢花  ポインセチア'_f,1088,58042,https://example-test-flower.jp/item/1088
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_0,1089,135184,https://example-test-flower.jp/item/1089
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_1,1090,43287,https://example-test-flower.jp/item/1090
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_2,1091,55337,https://example-test-flower.jp/item/1091
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_3,1092,124723,https://example-test-flower.jp/item/1092
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_4,1093,79077,https://example-test-flower.jp/item/1093
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_5,1094,42608,https://example-test-flower.jp/item/1094
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_6,1095,128263,https://example-test-flower.jp/item/1095
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_7,1096,62387,https://example-test-flower.jp/item/1096
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_8,1097,152327,https://example-test-flower.jp/item/1097
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_9,1098,158891,https://example-test-flower.jp/item/1098
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_a,1099,115670,https://example-test-flower.jp/item/1099
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_b,1100,32848,https://example-test-flower.jp/item/1100
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_c,1101,12658,https://example-test-flower.jp/item/1101
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_d,1102,165616,https://example-test-flower.jp/item/1102
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_e,1103,89544,https://example-test-flower.jp/item/1103
花・観葉植物,鉢花,ビオラ,viola,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/viola,'鉢花  ビオラ'_f,1104,176064,https://example-test-flower.jp/item/1104
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_0,1105,161350,https://example-test-flower.jp/item/1105
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_1,1106,49887,https://example-test-flower.jp/item/1106
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_2,1107,9464,https://example-test-flower.jp/item/1107
